CustomerID,Gender,Age,City,JoinDate,Segment
1181,Male,36,Mumbai,2021-03-26,New
1182,Male,60,Hyderabad,2021-07-08,Loyal
1183,Male,19,Chennai,2020-02-08,Regular
1184,Male,27,Hyderabad,2020-09-09,Loyal
1185,Male,60,Kolkata,2022-02-20,New
1186,Male,42,Mumbai,2019-08-02,Regular
1187,Male,37,Chennai,2020-11-04,Regular
1188,Male,65,Kolkata,2019-06-26,Regular
1189,Other,36,Hyderabad,2018-12-25,Loyal
1190,Male,40,Hyderabad,2020-04-29,Loyal
1191,Other,41,Chennai,2019-03-03,New
1192,Female,28,Mumbai,2019-05-01,Regular
1193,Male,63,Hyderabad,2023-01-06,Regular
1194,Female,51,Bangalore,2022-01-12,Loyal
1195,Female,45,Kolkata,2021-12-07,New
1196,Female,22,Chennai,2018-11-26,New
1197,Other,22,Delhi,2022-10-22,Regular
1198,Female,68,Delhi,2021-03-16,Loyal
1199,Female,38,Mumbai,2018-09-16,Regular
1200,Female,29,Bangalore,2018-05-23,Loyal
1201,Male,67,Hyderabad,2023-07-10,New
1202,Male,21,Delhi,2019-09-19,Regular
1203,Other,66,Mumbai,2021-10-20,Regular
1204,Other,59,Kolkata,2018-03-31,Regular
1205,Male,37,Bangalore,2019-12-21,New
1206,Other,55,Bangalore,2019-04-26,Regular
1207,Male,42,Mumbai,2023-11-02,New
1208,Female,31,Mumbai,2021-01-05,Loyal
1209,Female,28,Hyderabad,2019-11-04,New
1210,Other,49,Mumbai,2019-06-01,Loyal
1211,Male,28,Hyderabad,2022-06-02,New
1212,Male,35,Hyderabad,2020-02-21,New
1213,Other,44,Chennai,2023-11-22,Regular
1214,Male,35,Bangalore,2023-07-29,New
1215,Female,40,Kolkata,2019-11-18,Regular
1216,Other,28,Bangalore,2022-05-09,Loyal
1217,Other,38,Bangalore,2020-06-18,Loyal
1218,Male,61,Chennai,2022-02-10,Regular
1219,Other,22,Hyderabad,2018-08-11,Loyal
1220,Male,40,Hyderabad,2020-12-12,New
1221,Male,58,Mumbai,2021-01-05,Regular
1222,Male,42,Chennai,2022-10-08,Regular
1223,Male,58,Mumbai,2019-05-18,Regular
1224,Male,27,Chennai,2021-09-01,Loyal
1225,Other,39,Mumbai,2019-09-16,Loyal
1226,Female,36,Delhi,2023-03-02,New
1227,Female,18,Bangalore,2020-11-16,New
1228,Other,24,Bangalore,2020-12-29,Regular
1229,Other,21,Kolkata,2023-06-09,New
1230,Female,18,Hyderabad,2021-10-20,Loyal
1231,Female,32,Kolkata,2021-08-22,New
1232,Female,57,Delhi,2021-02-21,Loyal
1233,Female,29,Kolkata,2018-01-19,New
1234,Female,39,Bangalore,2021-07-04,Loyal
1235,Male,39,Hyderabad,2020-11-11,Loyal
1236,Other,67,Delhi,2020-09-15,New
1237,Male,64,Bangalore,2022-04-23,New
1238,Female,34,Mumbai,2020-12-07,Loyal
1239,Female,46,Chennai,2021-04-21,Regular
1240,Female,63,Delhi,2021-12-29,New
1241,Male,31,Hyderabad,2023-11-25,Loyal
1242,Male,67,Kolkata,2021-04-26,New
1243,Female,37,Kolkata,2020-02-15,New
1244,Male,67,Delhi,2023-02-03,New
1245,Male,65,Hyderabad,2023-02-10,New
1246,Female,50,Delhi,2021-03-06,New
1247,Male,60,Hyderabad,2023-02-25,Regular
1248,Other,32,Kolkata,2022-11-16,Regular
1249,Other,29,Bangalore,2019-08-25,Regular
1250,Other,57,Mumbai,2022-05-14,Loyal
1251,Other,37,Bangalore,2019-06-24,Regular
1252,Female,47,Mumbai,2020-12-31,Regular
1253,Female,55,Kolkata,2022-12-11,Loyal
1254,Female,20,Bangalore,2018-01-24,Regular
1255,Other,45,Bangalore,2019-09-16,New
1256,Other,43,Delhi,2023-01-10,Regular
1257,Male,47,Chennai,2020-12-15,Regular
1258,Male,30,Kolkata,2020-09-12,Regular
1259,Other,30,Hyderabad,2018-08-11,New
1260,Other,19,Kolkata,2018-06-28,New
1261,Other,54,Hyderabad,2023-05-15,New
1262,Other,66,Hyderabad,2022-01-13,New
1263,Male,55,Mumbai,2020-03-03,Loyal
1264,Other,19,Hyderabad,2020-06-02,New
1265,Male,53,Hyderabad,2021-04-27,New
1266,Other,43,Delhi,2022-05-21,New
1267,Other,28,Bangalore,2020-03-20,New
1268,Other,25,Kolkata,2020-08-18,Loyal
1269,Male,61,Kolkata,2019-02-24,Regular
1270,Male,57,Hyderabad,2021-04-02,Regular
1271,Female,60,Chennai,2021-07-02,New
1272,Other,39,Kolkata,2021-12-11,New
1273,Female,37,Hyderabad,2021-09-02,New
1274,Female,25,Mumbai,2020-11-07,Regular
1275,Male,46,Mumbai,2020-12-29,Regular
1276,Male,57,Mumbai,2021-09-23,New
1277,Female,43,Hyderabad,2019-08-15,Regular
1278,Other,47,Delhi,2019-06-11,Loyal
1279,Male,34,Chennai,2021-07-16,New
1280,Other,37,Hyderabad,2022-07-13,New
1281,Other,69,Delhi,2020-03-21,Loyal
1282,Female,33,Delhi,2018-07-07,Loyal
1283,Female,63,Kolkata,2022-05-12,Regular
1284,Female,60,Hyderabad,2019-06-13,Loyal
1285,Female,24,Hyderabad,2019-03-10,New
1286,Male,33,Delhi,2023-04-26,Regular
1287,Male,62,Delhi,2022-12-10,Loyal
1288,Female,64,Delhi,2018-10-30,Regular
1289,Male,65,Kolkata,2018-03-28,Regular
1290,Female,44,Hyderabad,2019-03-14,Regular
1291,Other,40,Delhi,2020-11-11,Regular
1292,Other,41,Mumbai,2020-04-12,Loyal
1293,Other,26,Hyderabad,2020-03-07,New
1294,Female,52,Kolkata,2019-07-14,New
1295,Other,68,Mumbai,2020-02-01,Loyal
1296,Male,37,Bangalore,2022-08-26,New
1297,Other,54,Hyderabad,2021-01-29,Regular
1298,Other,59,Bangalore,2019-11-16,Regular
1299,Other,34,Delhi,2021-03-10,Regular
1300,Male,64,Kolkata,2018-05-18,Loyal
1301,Female,48,Delhi,2019-08-01,Regular
1302,Male,25,Kolkata,2019-12-11,Regular
1303,Female,32,Chennai,2018-08-16,Loyal
1304,Female,48,Delhi,2020-04-07,Regular
1305,Other,47,Bangalore,2019-03-07,Regular
1306,Female,63,Kolkata,2020-11-29,New
1307,Male,37,Delhi,2022-09-06,Loyal
1308,Male,56,Hyderabad,2022-08-14,Regular
1309,Female,29,Kolkata,2021-05-19,Regular
1310,Other,66,Kolkata,2018-10-29,Regular
1311,Other,34,Delhi,2021-01-14,Regular
1312,Male,59,Chennai,2021-11-21,New
1313,Other,47,Delhi,2019-06-17,New
1314,Female,46,Bangalore,2020-02-08,New
1315,Female,36,Bangalore,2023-04-23,New
1316,Male,63,Kolkata,2021-11-05,Loyal
1317,Female,28,Kolkata,2019-03-20,Regular
1318,Male,51,Delhi,2018-09-17,New
1319,Female,67,Bangalore,2022-03-19,Regular
1320,Male,24,Bangalore,2021-08-24,Loyal
1321,Other,61,Chennai,2018-03-11,Regular
1322,Female,51,Hyderabad,2022-01-17,Regular
1323,Female,37,Chennai,2022-01-02,New
1324,Male,67,Mumbai,2023-01-23,New
1325,Male,55,Chennai,2019-04-26,Loyal
1326,Female,41,Delhi,2021-03-13,Regular
1327,Male,27,Hyderabad,2023-09-03,New
1328,Female,49,Delhi,2021-04-13,New
1329,Other,69,Mumbai,2023-03-08,New
1330,Male,32,Hyderabad,2022-08-22,Loyal
1331,Female,54,Kolkata,2023-02-27,Regular
1332,Other,37,Bangalore,2021-10-03,New
1333,Other,20,Chennai,2020-03-08,Regular
1334,Female,54,Delhi,2018-01-18,Loyal
1335,Male,57,Mumbai,2018-02-13,Regular
1336,Female,25,Bangalore,2018-06-04,New
1337,Other,57,Chennai,2020-05-16,Regular
1338,Female,61,Bangalore,2020-01-13,Regular
1339,Male,40,Chennai,2023-01-26,Loyal
1340,Other,57,Kolkata,2021-11-26,Loyal
1341,Female,28,Hyderabad,2018-08-13,Regular
1342,Male,63,Bangalore,2018-08-05,Regular
1343,Other,25,Bangalore,2018-01-31,Regular
1344,Male,46,Bangalore,2023-03-08,Loyal
1345,Other,47,Hyderabad,2020-12-18,Loyal
1346,Female,27,Mumbai,2023-03-31,Regular
1347,Male,56,Chennai,2020-06-16,Loyal
1348,Other,45,Kolkata,2019-03-21,New
1349,Male,66,Bangalore,2021-06-12,Loyal
1350,Male,53,Hyderabad,2021-02-04,Loyal
1351,Female,30,Mumbai,2021-04-29,Loyal
1352,Male,49,Chennai,2023-07-09,New
1353,Other,53,Hyderabad,2023-04-21,New
1354,Other,54,Kolkata,2020-01-08,New
1355,Other,43,Kolkata,2022-08-30,Regular
1356,Other,39,Chennai,2020-05-23,Regular
1357,Female,21,Bangalore,2019-07-20,New
1358,Male,48,Kolkata,2023-07-12,Regular
1359,Female,35,Mumbai,2023-03-01,Regular
1360,Male,55,Hyderabad,2023-10-25,Regular
1361,Male,41,Mumbai,2019-07-01,New
1362,Male,40,Bangalore,2018-11-13,Loyal
1363,Female,39,Mumbai,2023-02-03,New
1364,Male,19,Mumbai,2018-01-25,New
1365,Female,48,Delhi,2018-06-09,Regular
1366,Other,28,Mumbai,2021-02-11,Regular
1367,Other,45,Chennai,2020-06-18,Loyal
1368,Male,63,Hyderabad,2021-04-04,Loyal
1369,Female,49,Delhi,2019-12-04,Loyal
1370,Other,22,Hyderabad,2018-01-01,Loyal
1371,Female,55,Hyderabad,2023-04-07,New
1372,Female,27,Bangalore,2021-11-25,Loyal
1373,Male,57,Bangalore,2019-01-17,New
1374,Other,63,Delhi,2022-10-08,Regular
1375,Male,41,Kolkata,2023-01-01,Loyal
1376,Male,52,Bangalore,2021-06-27,Regular
1377,Other,61,Bangalore,2022-03-29,Regular
1378,Other,65,Bangalore,2022-04-28,New
1379,Female,40,Hyderabad,2020-06-16,Loyal
1380,Other,34,Delhi,2019-12-18,New
1381,Female,18,Hyderabad,2019-01-26,Regular
1382,Female,48,Chennai,2022-08-27,Loyal
1383,Female,48,Hyderabad,2018-08-21,Regular
1384,Other,59,Chennai,2023-04-11,Regular
1385,Male,59,Mumbai,2021-08-12,Loyal
1386,Female,51,Mumbai,2019-12-07,Loyal
1387,Male,26,Chennai,2018-08-22,Loyal
1388,Male,39,Chennai,2021-10-23,New
1389,Other,30,Hyderabad,2021-06-09,New
1390,Male,42,Chennai,2023-03-12,Regular
1391,Male,65,Delhi,2020-06-08,Loyal
1392,Other,35,Mumbai,2019-08-15,Regular
1393,Female,68,Mumbai,2020-01-16,Regular
1394,Male,29,Kolkata,2022-09-16,Regular
1395,Other,57,Chennai,2019-03-04,Regular
1396,Male,34,Bangalore,2020-01-02,Regular
1397,Male,32,Bangalore,2020-03-10,Loyal
1398,Female,59,Chennai,2018-07-21,New
1399,Male,32,Delhi,2020-04-15,Loyal
1400,Other,32,Bangalore,2018-05-15,Loyal
1401,Male,56,Kolkata,2021-07-11,Loyal
1402,Female,30,Chennai,2023-10-13,New
1403,Female,34,Delhi,2018-02-10,New
1404,Other,49,Delhi,2020-07-01,New
1405,Female,26,Hyderabad,2022-09-26,Loyal
1406,Male,57,Delhi,2020-09-01,New
1407,Female,37,Bangalore,2021-02-07,Regular
1408,Other,43,Bangalore,2021-12-30,New
1409,Female,44,Chennai,2023-08-03,Loyal
1410,Female,38,Chennai,2018-09-01,Loyal
1411,Female,35,Delhi,2018-06-15,Regular
1412,Other,30,Kolkata,2020-11-15,New
1413,Female,33,Mumbai,2022-02-06,New
1414,Female,26,Hyderabad,2019-12-29,Regular
1415,Male,29,Mumbai,2021-01-20,Loyal
1416,Other,61,Delhi,2019-04-28,Loyal
1417,Female,55,Delhi,2021-05-15,New
1418,Other,36,Mumbai,2023-11-19,New
1419,Female,24,Hyderabad,2020-05-29,New
1420,Female,52,Mumbai,2020-04-09,New
1421,Female,65,Chennai,2023-07-18,New
1422,Male,35,Bangalore,2020-01-29,Loyal
1423,Male,33,Kolkata,2018-06-12,Loyal
1424,Male,56,Chennai,2021-04-11,Loyal
1425,Other,21,Bangalore,2021-07-31,Loyal
1426,Other,42,Kolkata,2023-06-19,Regular
1427,Male,49,Kolkata,2023-04-19,Loyal
1428,Other,57,Kolkata,2022-04-06,Regular
1429,Female,30,Delhi,2018-11-03,Loyal
1430,Female,62,Kolkata,2021-09-24,New
1431,Female,34,Hyderabad,2023-10-04,New
1432,Male,66,Mumbai,2018-11-29,New
1433,Other,54,Hyderabad,2023-12-15,Regular
1434,Male,23,Mumbai,2018-08-31,Loyal
1435,Other,36,Chennai,2023-02-28,Loyal
1436,Female,30,Chennai,2021-12-03,Regular
1437,Male,43,Mumbai,2018-10-30,Regular
1438,Other,31,Hyderabad,2018-08-23,Regular
1439,Other,48,Mumbai,2023-12-27,Regular
1440,Female,21,Kolkata,2018-07-14,Regular
1441,Male,56,Delhi,2022-03-31,New
1442,Male,25,Chennai,2022-11-28,Loyal
1443,Male,42,Delhi,2019-10-09,Regular
1444,Female,30,Kolkata,2023-08-11,New
1445,Male,49,Kolkata,2019-07-15,Regular
1446,Female,55,Chennai,2021-01-24,New
1447,Female,55,Chennai,2019-12-14,Regular
1448,Female,45,Kolkata,2019-02-17,Loyal
1449,Other,47,Bangalore,2019-06-22,Regular
1450,Male,20,Delhi,2023-02-22,Regular
1451,Male,45,Delhi,2018-08-23,Loyal
1452,Female,20,Bangalore,2022-11-15,Loyal
1453,Female,62,Hyderabad,2023-03-09,Regular
1454,Male,51,Delhi,2022-02-13,Loyal
1455,Female,33,Mumbai,2023-02-06,Loyal
1456,Male,39,Kolkata,2021-10-06,New
1457,Other,49,Kolkata,2019-02-20,Loyal
1458,Female,55,Bangalore,2023-03-25,Loyal
1459,Male,25,Delhi,2020-07-04,Regular
1460,Female,25,Hyderabad,2018-03-22,Regular
1461,Male,23,Delhi,2023-09-15,New
1462,Male,31,Kolkata,2020-12-26,Regular
1463,Female,49,Chennai,2022-08-18,Loyal
1464,Other,52,Mumbai,2020-01-27,Loyal
1465,Male,27,Bangalore,2019-04-13,Loyal
1466,Male,20,Chennai,2021-03-11,Regular
1467,Male,29,Hyderabad,2022-02-03,Loyal
1468,Other,66,Chennai,2022-07-03,Loyal
1469,Other,48,Chennai,2020-10-16,New
1470,Female,46,Hyderabad,2022-06-03,New
1471,Other,22,Chennai,2020-06-20,New
1472,Female,69,Bangalore,2019-11-04,Regular
1473,Female,42,Kolkata,2019-03-15,Loyal
1474,Other,58,Delhi,2018-05-07,Loyal
1475,Female,48,Chennai,2023-09-08,Loyal
1476,Other,38,Bangalore,2019-03-21,New
1477,Female,37,Delhi,2020-08-23,Loyal
1478,Other,56,Delhi,2019-04-09,Loyal
1479,Other,39,Chennai,2020-07-01,Loyal
1480,Female,21,Bangalore,2019-05-12,Loyal
1481,Male,30,Kolkata,2022-01-03,Loyal
1482,Female,62,Chennai,2022-11-07,Regular
1483,Other,59,Hyderabad,2018-06-07,Loyal
1484,Male,67,Delhi,2018-06-21,Regular
1485,Female,66,Chennai,2019-05-09,Loyal
1486,Female,37,Delhi,2020-08-27,Regular
1487,Female,69,Bangalore,2021-08-27,Loyal
1488,Male,30,Mumbai,2021-11-27,Loyal
1489,Other,34,Chennai,2022-08-20,Loyal
1490,Female,53,Kolkata,2022-11-29,Loyal
1491,Female,50,Chennai,2019-10-21,New
1492,Female,18,Delhi,2019-10-28,Loyal
1493,Female,32,Bangalore,2019-01-02,Regular
1494,Female,30,Hyderabad,2019-07-04,New
1495,Other,34,Kolkata,2019-10-05,New
1496,Other,41,Bangalore,2023-03-09,Loyal
1497,Female,25,Chennai,2018-09-12,Regular
1498,Male,67,Hyderabad,2018-07-27,Regular
1499,Other,44,Bangalore,2018-04-05,New
1500,Male,62,Mumbai,2023-02-27,Regular
1501,Other,40,Kolkata,2019-04-23,Loyal
1502,Female,63,Delhi,2020-02-01,Loyal
1503,Other,25,Bangalore,2018-07-09,Loyal
1504,Female,25,Bangalore,2022-02-16,Loyal
1505,Other,43,Mumbai,2022-10-23,Loyal
1506,Female,64,Chennai,2022-04-09,New
1507,Female,30,Kolkata,2020-01-26,Loyal
1508,Female,56,Kolkata,2021-12-17,Loyal
1509,Female,54,Delhi,2020-04-15,New
1510,Male,66,Bangalore,2022-07-22,New
1511,Female,45,Hyderabad,2022-06-17,New
1512,Male,42,Bangalore,2023-01-10,Regular
1513,Male,33,Delhi,2018-05-13,Regular
1514,Female,19,Bangalore,2018-02-24,Loyal
1515,Male,35,Mumbai,2019-05-25,Loyal
1516,Other,34,Bangalore,2019-11-01,Loyal
1517,Female,47,Bangalore,2022-08-17,Regular
1518,Male,56,Hyderabad,2021-08-09,Loyal
1519,Female,30,Mumbai,2020-01-04,Loyal
1520,Female,49,Mumbai,2022-08-21,Regular
1521,Female,67,Bangalore,2018-09-16,New
1522,Male,46,Kolkata,2021-02-19,Regular
1523,Other,63,Hyderabad,2018-10-26,Loyal
1524,Other,47,Bangalore,2019-07-15,Regular
1525,Male,35,Bangalore,2023-03-28,New
1526,Female,30,Delhi,2023-02-08,New
1527,Male,60,Delhi,2018-10-24,New
1528,Male,38,Kolkata,2022-01-01,New
1529,Male,47,Hyderabad,2023-12-15,New
1530,Female,38,Chennai,2018-07-16,New
1531,Male,65,Delhi,2020-09-21,Loyal
1532,Female,34,Chennai,2023-11-09,Loyal
1533,Male,57,Mumbai,2018-01-08,Regular
1534,Other,36,Delhi,2018-11-16,Loyal
1535,Male,69,Delhi,2021-11-18,New
1536,Male,32,Hyderabad,2022-08-26,Loyal
1537,Other,26,Kolkata,2023-10-10,Regular
1538,Female,69,Chennai,2022-01-01,New
1539,Female,27,Delhi,2021-07-11,Loyal
1540,Male,61,Delhi,2021-01-23,Loyal
1541,Other,48,Hyderabad,2019-07-07,Regular
1542,Female,40,Hyderabad,2019-10-23,New
1543,Male,69,Kolkata,2019-12-17,Regular
1544,Other,47,Chennai,2021-12-29,New
1545,Female,50,Mumbai,2020-05-04,New
1546,Female,69,Kolkata,2019-10-27,Loyal
1547,Other,26,Mumbai,2023-03-13,Regular
1548,Other,64,Bangalore,2022-08-02,Regular
1549,Other,18,Delhi,2018-09-30,Regular
1550,Other,61,Chennai,2021-03-23,New
1551,Male,52,Kolkata,2021-06-26,Regular
1552,Other,28,Delhi,2018-10-06,New
1553,Female,51,Chennai,2020-03-26,Regular
1554,Female,33,Chennai,2018-10-03,Regular
1555,Male,26,Chennai,2020-10-01,Loyal
1556,Female,49,Delhi,2020-07-11,Regular
1557,Female,32,Kolkata,2019-10-04,Loyal
1558,Other,29,Hyderabad,2019-05-20,Loyal
1559,Female,50,Delhi,2020-02-11,New
1560,Male,62,Chennai,2021-06-18,Regular
1561,Other,31,Kolkata,2021-06-13,Regular
1562,Other,25,Bangalore,2020-10-10,Regular
1563,Male,25,Mumbai,2018-05-08,Loyal
1564,Other,44,Chennai,2021-05-08,Regular
1565,Other,29,Bangalore,2022-03-06,New
1566,Male,18,Hyderabad,2022-08-01,New
1567,Other,60,Chennai,2019-05-07,Regular
1568,Male,57,Bangalore,2021-06-11,Loyal
1569,Male,59,Chennai,2022-07-25,New
1570,Female,68,Delhi,2019-02-20,New
1571,Female,28,Kolkata,2020-08-27,Loyal
1572,Other,56,Bangalore,2023-09-08,New
1573,Other,60,Kolkata,2021-10-16,Loyal
1574,Male,48,Delhi,2018-11-04,New
1575,Other,34,Delhi,2018-03-02,Loyal
1576,Male,50,Kolkata,2023-12-13,New
1577,Male,49,Bangalore,2022-01-19,Regular
1578,Other,46,Kolkata,2023-04-15,New
1579,Male,38,Kolkata,2022-02-22,New
1580,Female,38,Mumbai,2019-04-18,Regular
1581,Other,57,Bangalore,2020-08-16,Regular
1582,Female,40,Mumbai,2019-06-17,Regular
1583,Other,23,Chennai,2019-05-09,Regular
1584,Male,39,Kolkata,2018-03-23,Loyal
1585,Other,67,Chennai,2020-05-28,Loyal
1586,Female,55,Bangalore,2022-03-26,New
1587,Male,54,Kolkata,2018-01-12,New
1588,Other,62,Chennai,2021-07-10,New
1589,Other,68,Hyderabad,2019-03-25,Loyal
1590,Other,25,Delhi,2020-02-01,New
1591,Female,58,Kolkata,2018-01-26,New
1592,Female,66,Delhi,2022-12-12,Loyal
1593,Other,52,Mumbai,2022-04-18,New
1594,Male,68,Chennai,2018-03-03,Loyal
1595,Male,28,Mumbai,2018-08-17,Loyal
1596,Female,41,Kolkata,2023-01-13,Regular
1597,Male,66,Delhi,2019-08-30,Regular
1598,Female,38,Delhi,2020-11-24,Loyal
1599,Other,68,Chennai,2022-09-25,Loyal
1600,Female,19,Kolkata,2022-01-19,Regular
1601,Female,57,Hyderabad,2022-03-06,New
1602,Other,36,Hyderabad,2020-01-31,New
1603,Male,56,Chennai,2019-08-18,New
1604,Female,45,Kolkata,2022-05-12,Loyal
1605,Female,34,Chennai,2020-11-21,Regular
1606,Other,23,Kolkata,2023-01-29,New
1607,Male,36,Mumbai,2023-08-11,Regular
1608,Female,55,Chennai,2021-12-29,Regular
1609,Other,45,Kolkata,2023-02-05,Loyal
1610,Female,19,Hyderabad,2021-03-05,New
1611,Other,55,Kolkata,2021-05-04,Regular
1612,Male,54,Kolkata,2018-05-13,Loyal
1613,Male,68,Chennai,2018-03-27,Loyal
1614,Male,69,Mumbai,2022-02-08,Loyal
1615,Male,21,Mumbai,2023-01-05,New
1616,Female,39,Mumbai,2021-04-18,New
1617,Female,43,Mumbai,2018-06-24,Loyal
1618,Male,66,Bangalore,2023-05-30,New
1619,Male,60,Chennai,2019-08-01,New
1620,Male,53,Delhi,2022-12-04,Regular
1621,Female,30,Chennai,2023-09-28,Loyal
1622,Male,69,Bangalore,2018-05-25,Loyal
1623,Male,49,Mumbai,2020-02-01,New
1624,Male,34,Bangalore,2021-10-09,Loyal
1625,Other,58,Hyderabad,2022-12-31,Loyal
1626,Male,53,Hyderabad,2020-07-17,Loyal
1627,Other,63,Chennai,2020-03-04,New
1628,Other,36,Chennai,2022-05-21,New
1629,Male,52,Delhi,2022-07-19,New
1630,Other,63,Delhi,2018-11-15,Regular
1631,Male,57,Hyderabad,2021-01-15,Loyal
1632,Female,45,Mumbai,2022-04-26,Regular
1633,Female,18,Bangalore,2019-11-29,New
1634,Female,59,Delhi,2020-04-26,Regular
1635,Female,35,Kolkata,2022-12-07,Loyal
1636,Other,65,Delhi,2020-02-22,Loyal
1637,Male,57,Mumbai,2023-09-21,New
1638,Male,50,Mumbai,2021-01-21,New
1639,Male,29,Chennai,2022-10-17,Regular
1640,Female,25,Bangalore,2022-07-08,New
1641,Female,41,Mumbai,2018-10-19,Regular
1642,Male,33,Delhi,2020-08-26,Loyal
1643,Female,67,Delhi,2022-01-27,Loyal
1644,Male,21,Hyderabad,2023-01-17,Loyal
1645,Male,55,Mumbai,2018-04-07,Loyal
1646,Male,61,Kolkata,2021-01-23,Loyal
1647,Male,44,Chennai,2018-03-15,Regular
1648,Male,26,Bangalore,2021-09-21,Loyal
1649,Male,64,Kolkata,2020-12-27,Regular
1650,Male,33,Chennai,2020-01-28,Loyal
1651,Female,29,Delhi,2023-04-26,Regular
1652,Male,48,Kolkata,2018-07-27,Regular
1653,Male,41,Chennai,2021-05-29,Regular
1654,Female,31,Delhi,2021-07-09,New
1655,Female,62,Delhi,2019-02-14,Regular
1656,Female,42,Delhi,2020-02-10,Regular
1657,Male,51,Delhi,2023-01-18,Loyal
1658,Other,20,Delhi,2018-03-15,Regular
1659,Other,41,Hyderabad,2022-07-19,Regular
1660,Female,59,Kolkata,2018-09-11,New
1661,Other,26,Chennai,2020-03-30,Loyal
1662,Female,43,Hyderabad,2020-09-12,New
1663,Male,37,Hyderabad,2018-11-28,New
1664,Other,57,Mumbai,2021-11-22,New
1665,Male,27,Mumbai,2020-04-15,Regular
1666,Other,36,Mumbai,2022-08-19,New
1667,Male,20,Bangalore,2019-03-31,New
1668,Other,41,Mumbai,2023-04-14,Loyal
1669,Male,22,Chennai,2021-02-12,Loyal
1670,Male,20,Hyderabad,2018-11-09,Loyal
1671,Other,44,Chennai,2020-10-14,Loyal
1672,Male,33,Kolkata,2018-08-16,New
1673,Male,66,Mumbai,2020-05-07,Loyal
1674,Male,32,Bangalore,2021-06-22,Regular
1675,Other,52,Kolkata,2020-10-14,New
1676,Other,29,Bangalore,2020-08-07,Loyal
1677,Male,58,Kolkata,2019-03-03,New
1678,Male,61,Hyderabad,2023-09-21,Loyal
1679,Other,43,Chennai,2019-04-10,New
1680,Other,64,Delhi,2022-07-04,Loyal
1681,Male,51,Chennai,2018-10-05,Regular
1682,Male,40,Mumbai,2018-01-19,Loyal
1683,Male,48,Delhi,2018-03-07,New
1684,Female,67,Bangalore,2018-06-16,New
1685,Other,37,Hyderabad,2022-05-28,Regular
1686,Female,29,Hyderabad,2019-02-07,New
1687,Other,40,Bangalore,2019-02-13,Regular
1688,Other,21,Mumbai,2023-11-30,New
1689,Other,40,Bangalore,2019-08-20,New
1690,Other,65,Kolkata,2020-11-28,Regular
1691,Other,65,Mumbai,2023-11-23,New
1692,Other,18,Delhi,2018-11-20,New
1693,Other,42,Bangalore,2023-06-06,Regular
1694,Female,19,Mumbai,2021-12-08,Loyal
1695,Male,47,Delhi,2019-03-05,Regular
1696,Male,20,Bangalore,2020-12-20,New
1697,Female,38,Hyderabad,2022-06-24,Loyal
1698,Female,42,Bangalore,2021-10-09,Loyal
1699,Female,37,Chennai,2019-01-28,Loyal
1700,Female,66,Bangalore,2022-03-21,Regular
1701,Other,69,Chennai,2019-03-22,Loyal
1702,Male,39,Delhi,2021-04-18,Loyal
1703,Other,38,Bangalore,2020-10-20,Loyal
1704,Male,50,Delhi,2018-12-08,New
1705,Male,69,Delhi,2018-05-13,Regular
1706,Female,55,Mumbai,2023-02-03,Regular
1707,Other,32,Delhi,2018-09-22,New
1708,Female,63,Delhi,2018-04-03,Loyal
1709,Other,69,Bangalore,2022-08-13,New
1710,Male,32,Bangalore,2021-12-05,New
1711,Female,63,Hyderabad,2023-12-26,Loyal
1712,Female,42,Mumbai,2021-05-16,Loyal
1713,Male,38,Delhi,2020-09-28,Regular
1714,Male,41,Mumbai,2022-07-19,Loyal
1715,Male,22,Chennai,2022-05-16,New
1716,Female,23,Delhi,2018-09-23,New
1717,Other,66,Mumbai,2019-10-08,Loyal
1718,Female,60,Hyderabad,2021-02-10,Regular
1719,Other,65,Hyderabad,2021-11-02,New
1720,Female,61,Delhi,2019-03-30,Loyal
1721,Female,64,Chennai,2023-03-30,Regular
1722,Male,40,Hyderabad,2022-01-03,Regular
1723,Other,21,Hyderabad,2021-04-25,New
1724,Female,44,Chennai,2020-04-10,New
1725,Female,35,Mumbai,2021-10-22,Regular
1726,Male,38,Hyderabad,2021-01-17,Regular
1727,Male,45,Bangalore,2023-05-24,Regular
1728,Other,52,Kolkata,2023-12-20,Loyal
1729,Female,39,Kolkata,2020-05-21,New
1730,Other,57,Hyderabad,2019-09-27,Regular
1731,Female,40,Mumbai,2021-10-31,New
1732,Other,20,Mumbai,2019-11-22,New
1733,Male,57,Delhi,2023-02-09,New
1734,Female,67,Bangalore,2020-11-23,Regular
1735,Other,27,Mumbai,2023-05-10,Loyal
1736,Male,42,Chennai,2019-08-05,Regular
1737,Male,69,Bangalore,2021-10-21,New
1738,Other,66,Kolkata,2020-02-23,Regular
1739,Female,25,Bangalore,2018-06-30,Regular
1740,Female,28,Chennai,2018-01-19,New
1741,Male,22,Hyderabad,2021-06-03,New
1742,Female,62,Chennai,2022-06-05,Regular
1743,Female,54,Chennai,2021-05-30,Regular
1744,Female,62,Hyderabad,2022-06-27,Regular
1745,Male,55,Hyderabad,2018-02-23,Regular
1746,Other,46,Hyderabad,2021-11-27,Loyal
1747,Female,22,Hyderabad,2019-03-19,Regular
1748,Male,26,Hyderabad,2019-08-03,Loyal
1749,Male,65,Chennai,2018-10-09,New
1750,Other,19,Delhi,2020-04-02,Loyal
