SaleID,ProductID,CustomerID,StoreID,Quantity,Discount,Date,UnitPrice,SalesAmount
9966,96,1534,27,3,0.25,2024-07-18,51.61,116.12
9967,139,1418,45,8,0.27,2024-10-02,263.93,1541.35
9968,166,2076,2,5,0.03,2021-03-16,201.29,976.26
9969,80,270,41,7,0.07,2024-12-06,101.17,658.62
9970,57,1491,5,3,0.26,2021-12-15,351.68,780.73
9971,150,1946,21,3,0.15,2021-12-19,493.7,1258.94
9972,111,2122,7,6,0.05,2022-08-19,402.72,2295.5
9973,144,1681,25,4,0.19,2024-12-13,133.68,433.12
9974,76,674,45,8,0.14,2023-05-11,261.57,1799.6
9975,29,2294,1,3,0.29,2022-09-29,104.85,223.33
9976,130,410,9,5,0.07,2024-06-25,192.1,893.26
9977,182,2546,2,1,0.11,2024-12-28,78.13,69.54
9978,2,1442,3,1,0.05,2024-01-16,225.69,214.41
9979,3,2259,44,8,0.01,2023-03-15,302.55,2396.2
9980,184,792,37,7,0.08,2023-08-18,434.27,2796.7
9981,72,1247,44,1,0.25,2020-08-16,481.99,361.49
9982,11,360,4,6,0.08,2020-08-27,53.35,294.49
9983,160,582,21,2,0.21,2024-04-30,387.3,611.93
9984,4,1044,26,1,0.16,2022-05-31,362.39,304.41
9985,137,423,44,5,0.16,2023-02-27,164.73,691.87
9986,88,121,37,5,0.23,2020-12-24,484.92,1866.94
9987,113,2221,14,2,0.19,2021-06-22,209.25,338.98
9988,184,34,46,5,0.05,2023-10-18,434.27,2062.78
9989,16,2966,10,7,0.07,2023-10-03,200.6,1305.91
9990,86,71,26,4,0.16,2024-07-14,231.35,777.34
9991,199,545,10,2,0.25,2024-11-15,420.1,630.15
9992,10,2822,37,5,0.05,2022-11-17,482.99,2294.2
9993,164,2832,18,6,0.03,2021-05-23,178.54,1039.1
9994,24,968,27,8,0.16,2024-05-10,52.23,350.99
9995,64,535,17,9,0.06,2022-12-08,361.87,3061.42
9996,56,14,10,8,0.3,2024-03-12,441.9,2474.64
9997,89,1330,11,7,0.0,2020-12-15,202.42,1416.94
9998,22,271,47,9,0.13,2020-04-16,386.78,3028.49
9999,180,1797,24,9,0.05,2023-01-19,96.34,823.71
10000,50,1518,19,6,0.2,2024-08-17,258.49,1240.75
10001,47,1584,44,3,0.19,2020-03-29,318.6,774.2
10002,23,463,16,8,0.24,2024-12-08,457.91,2784.09
10003,83,523,23,3,0.17,2022-10-19,491.01,1222.61
10004,19,2818,12,1,0.06,2022-10-24,74.76,70.27
10005,180,855,19,4,0.02,2021-11-22,96.34,377.65
10006,162,2840,25,9,0.22,2022-04-04,297.03,2085.15
10007,29,2046,3,8,0.13,2024-11-17,104.85,729.76
10008,61,443,13,6,0.07,2024-04-18,7.51,41.91
10009,85,2299,21,3,0.08,2023-08-22,263.51,727.29
10010,35,2208,22,3,0.04,2020-10-06,162.41,467.74
10011,5,2084,47,7,0.09,2021-01-12,310.65,1978.84
10012,76,2928,29,5,0.24,2022-08-06,261.57,993.97
10013,7,1222,49,3,0.19,2022-02-23,230.75,560.72
10014,169,2441,43,1,0.3,2022-11-21,312.3,218.61
10015,130,1228,25,9,0.16,2021-01-06,192.1,1452.28
10016,138,2092,23,5,0.16,2021-07-19,459.96,1931.83
10017,102,2363,12,7,0.06,2020-11-11,472.4,3108.39
10018,44,408,49,9,0.18,2020-02-24,123.58,912.02
10019,70,895,23,4,0.18,2020-12-29,477.19,1565.18
10020,91,2254,5,5,0.06,2022-10-01,33.81,158.91
10021,163,1265,29,3,0.03,2022-08-15,321.48,935.51
10022,62,2089,5,7,0.11,2022-08-12,347.49,2164.86
10023,20,2636,39,1,0.05,2022-08-29,493.51,468.83
10024,163,2011,35,8,0.15,2022-06-20,321.48,2186.06
10025,165,2762,35,3,0.16,2023-12-10,452.56,1140.45
10026,72,1387,17,4,0.18,2024-07-23,481.99,1580.93
10027,120,898,30,4,0.18,2021-09-26,279.08,915.38
10028,182,95,2,7,0.2,2021-10-17,78.13,437.53
10029,95,540,15,7,0.07,2023-10-20,380.13,2474.65
10030,127,2107,23,4,0.22,2021-11-25,259.1,808.39
10031,113,2902,42,6,0.16,2021-01-14,209.25,1054.62
10032,107,509,26,8,0.13,2020-03-31,311.04,2164.84
10033,80,2561,11,4,0.19,2020-03-08,101.17,327.79
10034,28,2847,24,1,0.15,2023-03-25,356.78,303.26
10035,198,1046,9,7,0.16,2024-06-03,465.04,2734.44
10036,160,738,14,2,0.01,2024-12-19,387.3,766.85
10037,139,1228,24,3,0.24,2020-02-16,263.93,601.76
10038,170,2747,7,8,0.13,2023-10-20,123.87,862.14
10039,151,2935,10,2,0.16,2020-09-22,193.54,325.15
10040,30,471,33,2,0.12,2023-06-30,256.74,451.86
10041,9,284,33,4,0.17,2021-12-01,341.75,1134.61
10042,59,372,46,6,0.02,2023-09-23,85.01,499.86
10043,156,1522,27,2,0.12,2024-10-28,192.04,337.99
10044,79,2903,8,9,0.2,2024-09-12,45.39,326.81
10045,103,2177,14,2,0.28,2024-09-27,288.82,415.9
10046,114,1404,7,9,0.25,2020-03-25,341.52,2305.26
10047,161,507,18,7,0.29,2024-11-20,278.19,1382.6
10048,47,1119,26,3,0.23,2022-04-06,318.6,735.97
10049,98,578,41,9,0.19,2022-05-07,176.42,1286.1
10050,150,1201,15,9,0.13,2021-06-11,493.7,3865.67
10051,157,2521,33,6,0.04,2023-04-02,129.46,745.69
10052,162,1008,11,2,0.08,2020-01-19,297.03,546.54
10053,42,668,19,7,0.08,2024-12-17,498.88,3212.79
10054,180,1447,42,4,0.13,2022-01-08,96.34,335.26
10055,47,1908,18,4,0.18,2022-03-17,318.6,1045.01
10056,74,2368,22,7,0.19,2022-10-09,280.62,1591.12
10057,51,2106,36,5,0.14,2022-11-26,347.01,1492.14
10058,173,273,18,1,0.08,2023-04-23,302.96,278.72
10059,94,1222,18,3,0.02,2023-07-24,366.37,1077.13
10060,120,41,22,7,0.3,2024-11-27,279.08,1367.49
10061,75,738,25,9,0.28,2024-12-31,287.18,1860.93
10062,162,1797,44,9,0.05,2023-06-17,297.03,2539.61
10063,149,1269,31,7,0.18,2023-01-25,18.05,103.61
10064,123,709,9,5,0.09,2024-02-18,369.83,1682.73
10065,141,2284,50,4,0.06,2023-12-28,144.08,541.74
10066,182,126,38,9,0.21,2023-04-19,78.13,555.5
10067,153,778,19,6,0.24,2023-03-06,140.34,639.95
10068,122,836,25,2,0.12,2021-08-29,487.25,857.56
10069,21,2188,15,3,0.02,2023-01-14,408.65,1201.43
10070,1,879,5,7,0.12,2020-04-28,95.8,590.13
10071,186,394,11,4,0.16,2022-12-16,284.16,954.78
10072,69,828,13,7,0.27,2021-10-07,385.43,1969.55
10073,86,2175,34,5,0.2,2024-05-02,231.35,925.4
10074,71,1944,8,1,0.21,2020-12-12,476.77,376.65
10075,13,837,25,3,0.06,2023-01-15,198.58,560.0
10076,180,525,27,9,0.22,2020-04-03,96.34,676.31
10077,23,1252,11,4,0.15,2023-05-03,457.91,1556.89
10078,149,146,18,5,0.25,2020-12-05,18.05,67.69
10079,6,735,10,2,0.06,2021-09-18,149.16,280.42
10080,148,2776,33,8,0.15,2023-11-29,466.7,3173.56
10081,76,1924,36,1,0.06,2023-11-23,261.57,245.88
10082,168,169,17,4,0.09,2022-08-02,385.61,1403.62
10083,9,1562,49,6,0.25,2024-11-20,341.75,1537.88
10084,178,1149,5,8,0.21,2024-06-29,45.47,287.37
10085,28,300,23,4,0.22,2023-10-30,356.78,1113.15
10086,139,938,3,2,0.02,2024-06-02,263.93,517.3
10087,116,522,39,4,0.22,2023-04-16,163.42,509.87
10088,96,2153,37,1,0.15,2023-12-25,51.61,43.87
10089,75,618,10,8,0.14,2021-12-09,287.18,1975.8
10090,88,969,27,9,0.12,2021-07-06,484.92,3840.57
10091,56,1718,7,3,0.26,2023-01-12,441.9,981.02
10092,105,1936,49,8,0.05,2020-10-04,327.48,2488.85
10093,35,506,29,9,0.24,2021-05-21,162.41,1110.88
10094,25,302,49,8,0.28,2021-01-09,297.69,1714.69
10095,113,653,39,2,0.05,2020-12-13,209.25,397.58
10096,99,64,6,2,0.3,2020-09-05,28.79,40.31
10097,147,2638,9,4,0.3,2021-08-25,364.23,1019.84
10098,31,2280,8,1,0.19,2021-04-05,379.0,306.99
10099,81,1623,14,3,0.08,2024-11-16,172.31,475.58
10100,50,319,38,4,0.13,2022-08-15,258.49,899.55
10101,87,1682,9,2,0.05,2021-12-18,272.61,517.96
10102,191,829,11,7,0.04,2021-10-11,145.47,977.56
10103,47,92,11,3,0.21,2022-08-27,318.6,755.08
10104,1,961,40,7,0.17,2023-11-03,95.8,556.6
10105,125,64,35,7,0.17,2020-05-26,55.06,319.9
10106,186,844,11,9,0.07,2024-06-14,284.16,2378.42
10107,138,219,36,4,0.07,2020-03-28,459.96,1711.05
10108,136,704,3,4,0.3,2023-06-10,402.04,1125.71
10109,106,619,45,1,0.19,2021-07-08,111.22,90.09
10110,125,1933,19,6,0.25,2020-11-16,55.06,247.77
10111,154,247,8,6,0.11,2022-03-05,269.5,1439.13
10112,162,964,28,7,0.25,2021-10-09,297.03,1559.41
10113,19,1497,1,9,0.22,2024-01-01,74.76,524.82
10114,72,1014,40,9,0.11,2020-01-28,481.99,3860.74
10115,129,57,30,5,0.22,2021-07-09,377.92,1473.89
10116,176,1069,41,2,0.28,2024-06-30,185.31,266.85
10117,153,1110,38,1,0.06,2021-04-19,140.34,131.92
10118,24,2029,11,2,0.16,2024-02-13,52.23,87.75
10119,175,1062,29,2,0.29,2021-02-11,64.71,91.89
10120,84,2230,31,1,0.25,2023-05-01,128.87,96.65
10121,120,2212,10,8,0.19,2023-10-19,279.08,1808.44
10122,69,757,35,3,0.02,2020-09-20,385.43,1133.16
10123,195,1859,40,8,0.12,2021-05-07,30.56,215.14
10124,160,1913,29,6,0.2,2021-10-01,387.3,1859.04
10125,145,126,37,1,0.12,2020-01-02,158.22,139.23
10126,189,267,2,7,0.3,2022-05-28,48.03,235.35
10127,106,2402,48,3,0.23,2020-05-25,111.22,256.92
10128,69,1623,1,9,0.06,2021-04-07,385.43,3260.74
10129,11,1681,32,9,0.15,2023-02-22,53.35,408.13
10130,166,1532,24,4,0.12,2023-04-27,201.29,708.54
10131,196,2007,2,2,0.18,2021-02-27,448.82,736.06
10132,147,610,3,9,0.13,2020-01-04,364.23,2851.92
10133,103,469,9,5,0.07,2023-09-05,288.82,1343.01
10134,145,801,49,8,0.22,2020-06-15,158.22,987.29
10135,13,133,24,9,0.03,2021-12-19,198.58,1733.6
10136,1,2897,12,1,0.16,2024-06-13,95.8,80.47
10137,2,1020,34,3,0.09,2021-04-05,225.69,616.13
10138,109,318,34,7,0.29,2020-09-22,144.52,718.26
10139,194,1601,23,2,0.09,2023-11-02,97.35,177.18
10140,196,711,19,4,0.1,2020-08-16,448.82,1615.75
10141,144,451,32,4,0.21,2023-10-19,133.68,422.43
10142,4,1882,49,7,0.04,2021-02-21,362.39,2435.26
10143,57,1744,28,2,0.1,2021-12-31,351.68,633.02
10144,113,1324,26,8,0.21,2024-08-17,209.25,1322.46
10145,23,2681,49,8,0.01,2021-05-12,457.91,3626.65
10146,124,142,45,6,0.09,2023-12-23,484.48,2645.26
10147,117,1498,12,4,0.0,2024-06-11,453.16,1812.64
10148,130,2907,43,2,0.05,2023-02-12,192.1,364.99
10149,195,569,31,3,0.18,2024-06-18,30.56,75.18
10150,87,2352,11,3,0.14,2022-10-30,272.61,703.33
10151,154,2705,40,3,0.05,2023-10-31,269.5,768.08
10152,125,1580,50,4,0.02,2020-07-23,55.06,215.84
10153,111,2692,4,7,0.02,2020-07-29,402.72,2762.66
10154,7,2641,18,9,0.03,2022-05-25,230.75,2014.45
10155,44,1889,29,4,0.03,2022-03-15,123.58,479.49
10156,161,30,47,7,0.03,2024-03-18,278.19,1888.91
10157,113,1267,39,6,0.02,2021-01-03,209.25,1230.39
10158,192,695,47,9,0.21,2024-12-11,125.95,895.5
10159,164,158,31,8,0.28,2021-12-02,178.54,1028.39
10160,4,2194,28,2,0.26,2020-05-16,362.39,536.34
10161,118,340,27,3,0.08,2023-10-28,340.0,938.4
10162,23,2914,30,6,0.06,2022-12-26,457.91,2582.61
10163,153,1769,49,5,0.01,2022-10-24,140.34,694.68
10164,90,92,42,2,0.05,2022-11-18,129.18,245.44
10165,92,329,11,2,0.17,2024-08-19,51.47,85.44
10166,155,172,14,5,0.3,2020-01-31,294.65,1031.27
10167,51,2750,4,5,0.26,2021-03-19,347.01,1283.94
10168,115,621,36,1,0.15,2020-01-22,191.98,163.18
10169,81,2320,1,3,0.13,2020-04-13,172.31,449.73
10170,103,1119,44,9,0.04,2024-01-13,288.82,2495.4
10171,197,989,39,3,0.13,2020-06-20,409.45,1068.66
10172,80,77,37,6,0.18,2021-09-27,101.17,497.76
10173,151,2199,33,6,0.18,2022-07-19,193.54,952.22
10174,103,142,21,2,0.17,2021-01-30,288.82,479.44
10175,9,231,24,7,0.25,2024-04-06,341.75,1794.19
10176,33,1794,40,9,0.15,2024-03-08,318.53,2436.75
10177,35,1932,50,9,0.14,2023-10-16,162.41,1257.05
10178,50,954,13,8,0.09,2024-07-21,258.49,1881.81
10179,24,2176,49,5,0.05,2022-05-07,52.23,248.09
10180,152,2908,34,8,0.0,2023-05-25,419.97,3359.76
10181,147,1760,38,9,0.1,2020-06-08,364.23,2950.26
10182,39,2744,29,1,0.19,2024-03-24,88.3,71.52
10183,189,2545,36,1,0.17,2023-01-30,48.03,39.86
10184,25,1829,40,5,0.16,2023-04-30,297.69,1250.3
10185,153,2858,47,7,0.23,2022-08-12,140.34,756.43
10186,155,1554,5,9,0.07,2024-10-03,294.65,2466.22
10187,32,2179,20,9,0.2,2022-08-17,84.8,610.56
10188,139,1485,29,3,0.18,2023-10-10,263.93,649.27
10189,197,269,11,1,0.1,2020-06-24,409.45,368.5
10190,108,2666,8,3,0.07,2022-03-31,423.21,1180.76
10191,33,962,28,8,0.17,2023-03-29,318.53,2115.04
10192,147,1595,49,7,0.28,2024-01-01,364.23,1835.72
10193,107,1628,41,5,0.02,2020-12-26,311.04,1524.1
10194,111,1968,18,9,0.29,2024-08-31,402.72,2573.38
10195,121,1075,30,4,0.14,2022-04-14,391.74,1347.59
10196,16,1703,14,6,0.21,2024-11-23,200.6,950.84
10197,11,2857,9,5,0.24,2021-08-28,53.35,202.73
10198,98,1029,10,6,0.05,2024-11-03,176.42,1005.59
10199,116,648,25,4,0.01,2022-01-17,163.42,647.14
10200,197,738,27,3,0.04,2023-04-01,409.45,1179.22
10201,183,2550,2,5,0.1,2022-04-05,423.0,1903.5
10202,25,1208,3,5,0.29,2024-01-16,297.69,1056.8
10203,93,2457,29,2,0.01,2023-05-30,320.94,635.46
10204,111,1460,37,4,0.28,2020-05-08,402.72,1159.83
10205,96,820,27,3,0.17,2021-06-04,51.61,128.51
10206,162,903,4,7,0.03,2021-01-12,297.03,2016.83
10207,12,2237,35,5,0.05,2020-10-31,306.95,1458.01
10208,21,1504,27,6,0.21,2023-09-09,408.65,1937.0
10209,127,981,19,7,0.18,2021-03-05,259.1,1487.23
10210,29,2863,10,2,0.05,2021-12-24,104.85,199.21
10211,179,383,26,4,0.27,2024-06-11,142.05,414.79
10212,121,2898,7,6,0.04,2023-12-15,391.74,2256.42
10213,124,1346,27,3,0.15,2020-12-29,484.48,1235.42
10214,151,1467,30,6,0.16,2020-11-28,193.54,975.44
10215,33,490,12,1,0.26,2024-08-09,318.53,235.71
10216,136,1157,40,8,0.01,2020-03-21,402.04,3184.16
10217,170,426,5,5,0.04,2022-02-26,123.87,594.58
10218,77,2298,13,1,0.05,2023-12-17,72.63,69.0
10219,197,1983,41,1,0.02,2023-07-18,409.45,401.26
10220,41,1586,4,3,0.19,2023-06-25,349.67,849.7
10221,74,1446,2,6,0.07,2023-10-08,280.62,1565.86
10222,63,1500,37,2,0.17,2022-09-15,13.95,23.16
10223,14,2732,34,8,0.23,2021-03-31,215.45,1327.17
10224,190,1408,50,7,0.12,2024-08-11,373.99,2303.78
10225,75,2367,6,2,0.23,2022-12-13,287.18,442.26
10226,174,1020,26,1,0.23,2024-07-19,175.82,135.38
10227,67,2273,11,7,0.08,2020-08-19,253.81,1634.54
10228,93,423,42,7,0.0,2022-06-24,320.94,2246.58
10229,53,2956,1,3,0.03,2022-08-02,273.02,794.49
10230,180,1215,34,8,0.25,2021-05-27,96.34,578.04
10231,94,1801,21,8,0.12,2020-02-01,366.37,2579.24
10232,113,1780,10,5,0.25,2020-01-14,209.25,784.69
10233,135,2127,5,7,0.16,2023-07-31,46.03,270.66
10234,182,855,26,3,0.06,2023-12-18,78.13,220.33
10235,11,365,44,6,0.21,2023-03-24,53.35,252.88
10236,25,2070,19,3,0.17,2023-11-04,297.69,741.25
10237,187,548,21,9,0.11,2023-07-18,64.28,514.88
10238,194,2378,34,7,0.03,2021-12-01,97.35,661.01
10239,155,2104,29,1,0.03,2022-01-26,294.65,285.81
10240,83,1272,38,8,0.06,2024-02-05,491.01,3692.4
10241,186,925,15,9,0.2,2021-03-21,284.16,2045.95
10242,93,261,40,2,0.22,2024-07-07,320.94,500.67
10243,139,435,16,1,0.19,2024-11-24,263.93,213.78
10244,55,2586,18,4,0.1,2020-05-08,498.15,1793.34
10245,19,535,49,9,0.13,2022-10-11,74.76,585.37
10246,92,381,1,6,0.21,2020-08-21,51.47,243.97
10247,167,2151,11,8,0.2,2023-03-01,475.01,3040.06
10248,90,29,36,7,0.23,2022-07-23,129.18,696.28
10249,198,1507,32,5,0.07,2024-04-11,465.04,2162.44
10250,11,1072,28,5,0.0,2020-06-07,53.35,266.75
10251,142,1391,6,6,0.08,2021-07-16,142.3,785.5
10252,60,547,7,6,0.1,2020-04-16,9.55,51.57
10253,164,327,40,5,0.29,2022-09-06,178.54,633.82
10254,41,2314,24,8,0.07,2021-12-03,349.67,2601.54
10255,130,1752,10,3,0.25,2023-01-16,192.1,432.22
10256,185,729,30,9,0.19,2021-04-09,56.91,414.87
10257,107,219,17,5,0.05,2020-06-06,311.04,1477.44
10258,60,126,44,9,0.12,2023-10-14,9.55,75.64
10259,148,882,8,5,0.15,2023-11-15,466.7,1983.48
10260,22,1403,12,3,0.1,2021-11-24,386.78,1044.31
10261,128,319,26,9,0.07,2024-11-21,440.78,3689.33
10262,126,1329,17,2,0.08,2020-11-10,201.34,370.47
10263,103,1224,35,5,0.18,2020-04-15,288.82,1184.16
10264,132,85,46,3,0.21,2022-08-21,205.58,487.22
10265,184,1065,44,7,0.14,2024-01-19,434.27,2614.31
10266,110,2771,5,4,0.28,2020-03-06,316.33,911.03
10267,58,1575,45,8,0.22,2020-12-27,391.04,2440.09
10268,65,1387,11,1,0.27,2023-12-07,187.02,136.52
10269,58,1943,16,5,0.14,2021-07-24,391.04,1681.47
10270,158,362,42,8,0.0,2020-06-10,439.72,3517.76
10271,76,2415,30,2,0.18,2023-12-31,261.57,428.97
10272,19,1205,40,6,0.25,2020-03-21,74.76,336.42
10273,128,1255,6,7,0.16,2020-06-16,440.78,2591.79
10274,190,988,20,6,0.17,2023-04-24,373.99,1862.47
10275,104,1849,20,3,0.29,2024-06-07,411.22,875.9
10276,107,2636,24,6,0.11,2021-10-30,311.04,1660.95
10277,118,2537,27,7,0.24,2023-07-03,340.0,1808.8
10278,196,1258,3,3,0.15,2022-06-14,448.82,1144.49
10279,79,1453,24,2,0.14,2021-04-12,45.39,78.07
10280,84,831,10,3,0.04,2021-01-07,128.87,371.15
10281,172,2714,25,1,0.22,2020-07-16,448.91,350.15
10282,118,1318,28,7,0.25,2023-07-09,340.0,1785.0
10283,189,1372,18,4,0.13,2022-05-27,48.03,167.14
10284,149,876,42,3,0.23,2021-06-02,18.05,41.7
10285,10,361,45,6,0.17,2023-01-30,482.99,2405.29
10286,30,1899,14,3,0.08,2022-12-29,256.74,708.6
10287,24,358,1,3,0.28,2022-05-15,52.23,112.82
10288,176,1407,20,9,0.21,2022-06-15,185.31,1317.55
10289,55,2784,47,2,0.26,2021-04-22,498.15,737.26
10290,104,64,25,5,0.08,2020-01-22,411.22,1891.61
10291,127,1420,12,2,0.27,2024-11-10,259.1,378.29
10292,180,2229,48,6,0.11,2021-12-21,96.34,514.46
10293,125,2635,39,4,0.0,2023-08-14,55.06,220.24
10294,166,2237,46,7,0.02,2024-06-07,201.29,1380.85
10295,195,1516,9,1,0.03,2021-06-27,30.56,29.64
10296,93,580,9,8,0.06,2023-08-04,320.94,2413.47
10297,8,2218,42,2,0.06,2020-09-18,491.7,924.4
10298,157,322,41,4,0.02,2024-07-27,129.46,507.48
10299,138,1196,25,7,0.27,2024-01-19,459.96,2350.4
10300,197,2332,30,8,0.25,2024-07-01,409.45,2456.7
10301,75,2414,48,9,0.23,2021-01-29,287.18,1990.16
10302,196,2159,40,5,0.14,2024-08-19,448.82,1929.93
10303,177,2126,28,9,0.13,2023-11-09,24.46,191.52
10304,186,2301,2,9,0.13,2020-12-12,284.16,2224.97
10305,163,2284,25,3,0.08,2022-08-25,321.48,887.28
10306,178,2141,18,7,0.18,2023-09-18,45.47,261.0
10307,40,1839,24,8,0.02,2021-11-07,37.12,291.02
10308,140,222,18,1,0.2,2023-04-03,349.98,279.98
10309,85,896,27,5,0.15,2023-02-12,263.51,1119.92
10310,16,1514,44,1,0.24,2022-01-15,200.6,152.46
10311,78,1818,35,3,0.29,2020-12-14,405.63,863.99
10312,48,985,34,2,0.26,2021-02-28,163.79,242.41
10313,91,1633,38,2,0.22,2021-09-07,33.81,52.74
10314,129,2891,6,4,0.13,2021-08-30,377.92,1315.16
10315,193,2300,49,5,0.06,2020-06-18,122.43,575.42
10316,22,2044,16,1,0.2,2020-02-29,386.78,309.42
10317,143,2190,23,6,0.06,2021-08-22,118.55,668.62
10318,195,2359,28,5,0.01,2023-02-28,30.56,151.27
10319,14,1409,13,4,0.17,2020-01-13,215.45,715.29
10320,73,582,12,6,0.12,2023-03-08,99.5,525.36
10321,19,1336,11,2,0.26,2020-11-08,74.76,110.64
10322,40,2394,47,8,0.19,2023-05-05,37.12,240.54
10323,98,302,49,6,0.19,2021-03-24,176.42,857.4
10324,4,1788,22,3,0.24,2020-08-13,362.39,826.25
10325,33,2555,31,4,0.1,2024-07-12,318.53,1146.71
10326,43,2295,27,2,0.29,2024-12-28,208.46,296.01
10327,165,2536,27,4,0.07,2023-07-16,452.56,1683.52
10328,194,1948,40,9,0.26,2022-02-23,97.35,648.35
10329,27,2976,26,4,0.27,2024-05-20,362.26,1057.8
10330,173,1373,7,8,0.01,2022-07-05,302.96,2399.44
10331,81,791,11,3,0.19,2020-07-31,172.31,418.71
10332,113,912,22,5,0.22,2022-08-07,209.25,816.08
10333,178,1376,40,2,0.29,2024-11-21,45.47,64.57
10334,117,2202,19,9,0.08,2023-11-23,453.16,3752.16
10335,124,1534,38,9,0.17,2021-02-02,484.48,3619.07
10336,95,1953,20,7,0.23,2023-10-20,380.13,2048.9
10337,63,2992,19,2,0.04,2023-10-22,13.95,26.78
10338,134,595,19,4,0.26,2023-07-12,122.57,362.81
10339,124,1591,36,6,0.12,2020-03-16,484.48,2558.05
10340,116,62,47,9,0.19,2021-08-05,163.42,1191.33
10341,95,2918,27,6,0.01,2021-08-22,380.13,2257.97
10342,67,1166,17,4,0.07,2024-12-17,253.81,944.17
10343,195,466,18,1,0.14,2022-06-23,30.56,26.28
10344,97,1173,20,7,0.09,2022-09-18,239.72,1527.02
10345,116,2359,44,7,0.29,2024-05-20,163.42,812.2
10346,187,816,42,6,0.24,2024-05-25,64.28,293.12
10347,13,2151,41,3,0.26,2023-07-05,198.58,440.85
10348,149,2076,8,5,0.14,2023-08-28,18.05,77.61
10349,64,508,40,7,0.14,2024-03-27,361.87,2178.46
10350,165,2182,11,6,0.24,2022-06-03,452.56,2063.67
10351,85,59,30,7,0.12,2023-06-28,263.51,1623.22
10352,176,2118,12,5,0.14,2023-08-28,185.31,796.83
10353,56,1959,23,1,0.16,2021-05-15,441.9,371.2
10354,172,185,6,5,0.18,2024-01-26,448.91,1840.53
10355,141,2620,35,2,0.19,2020-04-08,144.08,233.41
10356,132,1498,15,2,0.2,2021-11-21,205.58,328.93
10357,112,1681,38,4,0.13,2023-05-06,376.55,1310.39
10358,33,2216,28,6,0.09,2024-01-06,318.53,1739.17
10359,165,578,7,5,0.28,2022-04-18,452.56,1629.22
10360,53,1148,6,7,0.25,2023-07-14,273.02,1433.36
10361,101,1237,27,8,0.0,2024-11-17,253.01,2024.08
10362,152,182,2,1,0.15,2023-11-11,419.97,356.97
10363,89,71,6,8,0.08,2023-03-31,202.42,1489.81
10364,179,556,32,3,0.19,2022-09-17,142.05,345.18
10365,169,852,29,2,0.15,2022-05-02,312.3,530.91
10366,29,1219,34,2,0.01,2021-04-21,104.85,207.6
10367,187,1316,1,5,0.22,2024-08-09,64.28,250.69
10368,168,1081,15,2,0.08,2021-10-08,385.61,709.52
10369,51,1913,10,4,0.08,2023-11-19,347.01,1277.0
10370,50,2731,10,3,0.01,2023-06-30,258.49,767.72
10371,111,1324,10,8,0.25,2024-01-14,402.72,2416.32
10372,36,2366,37,9,0.17,2021-11-26,216.42,1616.66
10373,109,829,32,6,0.15,2021-09-06,144.52,737.05
10374,60,2142,36,4,0.2,2021-03-02,9.55,30.56
10375,146,267,25,2,0.1,2024-01-03,70.93,127.67
10376,20,1400,15,8,0.17,2022-06-14,493.51,3276.91
10377,133,614,9,3,0.07,2024-09-19,412.28,1150.26
10378,146,2550,16,2,0.02,2023-03-30,70.93,139.02
10379,124,1401,41,4,0.17,2020-01-28,484.48,1608.47
10380,168,578,19,2,0.07,2021-09-06,385.61,717.23
10381,1,632,46,3,0.23,2023-02-13,95.8,221.3
10382,19,2327,44,9,0.14,2024-10-25,74.76,578.64
10383,87,2802,12,7,0.08,2021-05-26,272.61,1755.61
10384,154,1457,35,1,0.18,2020-02-26,269.5,220.99
10385,29,2290,43,5,0.03,2022-03-30,104.85,508.52
10386,59,2035,5,5,0.23,2024-11-30,85.01,327.29
10387,63,1246,38,9,0.14,2020-08-14,13.95,107.97
10388,98,2831,6,1,0.24,2020-05-24,176.42,134.08
10389,190,985,14,1,0.04,2023-08-07,373.99,359.03
10390,48,4,48,7,0.11,2020-02-11,163.79,1020.41
10391,62,2368,12,7,0.05,2020-08-16,347.49,2310.81
10392,18,1345,50,8,0.02,2024-09-19,272.15,2133.66
10393,194,1032,22,4,0.29,2023-12-26,97.35,276.47
10394,27,1076,45,7,0.22,2024-05-18,362.26,1977.94
10395,6,1024,41,6,0.1,2020-05-24,149.16,805.46
10396,198,1166,50,1,0.07,2020-12-19,465.04,432.49
10397,187,779,4,2,0.06,2022-01-22,64.28,120.85
10398,6,2875,43,8,0.01,2023-05-08,149.16,1181.35
10399,31,280,18,6,0.03,2022-06-21,379.0,2205.78
10400,105,1112,31,7,0.03,2022-12-24,327.48,2223.59
10401,94,1184,35,8,0.2,2023-02-25,366.37,2344.77
10402,56,985,4,5,0.18,2024-05-06,441.9,1811.79
10403,182,2076,9,5,0.17,2020-08-19,78.13,324.24
10404,169,810,45,2,0.22,2021-02-28,312.3,487.19
10405,18,272,15,4,0.08,2022-06-02,272.15,1001.51
10406,87,1124,42,2,0.1,2022-06-30,272.61,490.7
10407,23,1228,21,7,0.04,2020-08-29,457.91,3077.16
10408,164,190,32,9,0.18,2023-05-02,178.54,1317.63
10409,25,546,9,2,0.28,2020-08-31,297.69,428.67
10410,7,2342,48,4,0.26,2021-12-12,230.75,683.02
10411,148,2004,32,8,0.17,2024-06-09,466.7,3098.89
10412,133,848,16,9,0.19,2022-06-08,412.28,3005.52
10413,18,1368,45,4,0.3,2023-04-22,272.15,762.02
10414,106,771,5,8,0.16,2022-03-05,111.22,747.4
